# Aircraft: RC BIRE
# Date Generated: 2025-04-30 14:43:18
# Ventral Fins: False
# BIRE Angle Range: -45 to 45 deg
# Reference Area (ft^2): 2.98
# Longitudinal Reference Length (ft): 1.097
# Lateral Reference Length (ft): 3
parameter,independent_variables,4
parameter,coordinate_system,body

BIRE[deg],elevator[deg],beta[deg],alpha[deg],Cx,Cy,Cz,Cl,Cm,Cn
-45.0,10.0,-10.0,-5.0,-0.008210316403521198,-0.04595530113840181,-0.04840181839910501,0.001467876782676011,-0.06961820548183041,0.025296061875779097
-45.0,10.0,-10.0,0.0,-0.009415975071249097,-0.0462999649856703,-0.047179704559128795,0.00272046462180791,-0.0677164427970184,0.02547954517294991
-45.0,10.0,-10.0,5.0,-0.010172812273522798,-0.050349725068613904,-0.05003040529356301,0.00316552459338642,-0.0717323872708312,0.02759061212612591
-45.0,10.0,-10.0,10.0,-0.011082388695177,-0.0530577450656126,-0.051916696455649,0.0039225199160847,-0.0740472877892721,0.0290893248266765
-45.0,10.0,-10.0,15.0,-0.010929064414863996,-0.05286670654327709,-0.0514513804390031,0.0056260666988414655,-0.07277496836026019,0.0287907176016447
-45.0,10.0,-10.0,20.0,-0.012853167377428601,-0.05603928338995752,-0.053478662694919965,0.0062457800446554905,-0.074626549381136,0.03061610006153276
-45.0,10.0,0.0,-20.0,-0.008329051593862005,-0.047675737922054304,-0.053621583989140076,-0.0047808037677276,-0.07418469482910779,0.026655165729804097
-45.0,10.0,0.0,-15.0,-0.0094767171043958,-0.0446879090071632,-0.05030719389928695,-0.00401061432836736,-0.07051435531060772,0.024901461046250323
-45.0,10.0,0.0,-10.0,-0.01045976269545032,-0.04467196539637141,-0.049511963144815985,-0.002632751868365785,-0.07021124019588859,0.024829103759322332
-45.0,10.0,0.0,-5.0,-0.0110873234295043,-0.0456607834436605,-0.04950061567582001,-0.0013359808125539081,-0.0706003979311844,0.025326393922715698
-45.0,10.0,0.0,0.0,-0.012277721095019102,-0.047005662890567894,-0.050035060944759,-0.00017510752351888197,-0.07161797379067991,0.02602587964531765
-45.0,10.0,0.0,5.0,-0.013478283962057698,-0.049547782205208495,-0.05112187390567696,0.000912958239362861,-0.0729793115212426,0.027460906775591057
-45.0,10.0,0.0,10.0,-0.013520738474832497,-0.051194873350607906,-0.05231374128474897,0.0021757197738684203,-0.074526048732896,0.028371843392546503
-45.0,10.0,0.0,15.0,-0.014669896365709499,-0.0561327813995262,-0.05583282977910997,0.00286442740409817,-0.078873949143355,0.031101376618651703
-45.0,10.0,0.0,20.0,-0.015610926539333408,-0.061738014956417106,-0.060790006913499894,0.00312958992358018,-0.085372710384083,0.0341859246334987
-45.0,10.0,10.0,-20.0,-0.012361445264623017,-0.04720043110391839,-0.057498298099709855,-0.0065310632635878696,-0.08040646776122531,0.0258366681129961
-45.0,10.0,10.0,-15.0,-0.012562371504522801,-0.0491957241673831,-0.05783903363908005,-0.005067155876470746,-0.0813586750413913,0.0270275723990756
-45.0,10.0,10.0,-10.0,-0.01247954997588643,-0.049741957320789,-0.05636813347456604,-0.00406923629958179,-0.0797601886853204,0.02744106807586781
-45.0,10.0,10.0,-5.0,-0.012777446591583697,-0.0490320474138882,-0.05443820471717399,-0.0036092672811094697,-0.0773757930445908,0.02706344914546359
-45.0,10.0,10.0,0.0,-0.014508353914686599,-0.0498293184371382,-0.055125317715864985,-0.00272259508830768,-0.07896969030104999,0.027450727379755197
-45.0,10.0,10.0,5.0,-0.0157127691729865,-0.05297372132526,-0.05806811152946806,-0.0014866208770045698,-0.08343676713554499,0.0291409102735475
-45.0,10.0,10.0,10.0,-0.01645447086711814,-0.05724366665661301,-0.061020889820903035,-0.0005163520978617,-0.087355684242751,0.0315628813350144
-45.0,10.0,10.0,15.0,-0.016898003174467505,-0.06294260170466401,-0.0654444094706399,9.091270310592012e-05,-0.09313891343987202,0.03477026245690171
-45.0,10.0,10.0,20.0,-0.01716597145490459,-0.06844176615651601,-0.07000610418218,0.0007085976634226901,-0.09895773056783297,0.037840534730250105
-45.0,10.0,20.0,-20.0,-0.015266388506678802,-0.04863613898652301,-0.06126034088846999,-0.00769815974194791,-0.0856631197663891,0.026050462410127245
-45.0,10.0,20.0,-15.0,-0.016066350833176903,-0.048679995959343,-0.060375151930208926,-0.00735689847262911,-0.08499358075372851,0.026129464301815404
-45.0,10.0,20.0,-10.0,-0.0163614303775757,-0.049800839384173984,-0.06039987948423897,-0.00673307289429218,-0.0855265086765383,0.026818059545478598
-45.0,10.0,20.0,-5.0,-0.016972775590583505,-0.05250453388184001,-0.0624375651384898,-0.00561077187052587,-0.08922659895443401,0.028321638144136903
-45.0,10.0,20.0,0.0,-0.017922091645019005,-0.056152678581018994,-0.065732264967829,-0.00432941827645624,-0.09469046585478597,0.0303075295402978
-45.0,10.0,20.0,5.0,-0.018182454352752203,-0.06047180995394899,-0.06942247738075502,-0.00319129932333316,-0.10023885094108903,0.0327163747195499
-45.0,10.0,20.0,10.0,-0.018005512360518488,-0.06547263171341003,-0.07350180948443397,-0.00230026190853888,-0.10592844553678998,0.03555185768863381
-45.0,10.0,20.0,15.0,-0.017585216296842593,-0.07112409362973998,-0.07808796802955009,-0.00167014300048343,-0.11203107585120997,0.03878650199194261
-45.0,10.0,20.0,20.0,-0.017368375865868008,-0.07650296667156903,-0.08202406217557989,-0.0009223060031545299,-0.116738068639619,0.04192287670172
-45.0,20.0,-20.0,-20.0,-0.01989817254648299,-0.10681824624905101,-0.11347985632702007,0.00262507730066626,-0.16218019173616297,0.059041300419280296
-45.0,20.0,-20.0,-15.0,-0.020217932140253594,-0.09846046373027803,-0.10536205038774804,0.004222482194584515,-0.15198243131776001,0.0539500019088138
-45.0,20.0,-20.0,-10.0,-0.02124488454575696,-0.09190174847566798,-0.098163456510453,0.006012644706003289,-0.142512476793868,0.04996722044369839
-45.0,20.0,-20.0,-5.0,-0.022881651814333697,-0.08805282509777698,-0.09247200134330102,0.00818688604301561,-0.13444282416750689,0.0476309282834866
-45.0,20.0,-20.0,0.0,-0.025060882873447002,-0.08674232115234698,-0.08785925697788831,0.0106308257390713,-0.1269882608646076,0.04686605620090686
-45.0,20.0,-20.0,5.0,-0.028593811897085496,-0.087964387993449,-0.08454981417109397,0.013039753228174649,-0.1203663723062878,0.0476975053004421
-45.0,20.0,-20.0,10.0,-0.029979174135363842,-0.0934558879403442,-0.08948962898329504,0.01317804723433399,-0.1269618726001393,0.0508171634566435
-45.0,20.0,-20.0,15.0,-0.0293311548384913,-0.10150368586119948,-0.09831211554460595,0.012336836239371183,-0.1398196047308547,0.054881988596485
-45.0,20.0,-20.0,20.0,-0.0300182385373709,-0.10143938742847079,-0.09819016980842998,0.01395077715956584,-0.13821123908555102,0.054590987367690094
-45.0,20.0,-10.0,-20.0,-0.022777290716832002,-0.09470441060250401,-0.09979092772747,-0.00285025801726245,-0.13972304920246292,0.053223036115376196
-45.0,20.0,-10.0,-15.0,-0.024042414415559196,-0.0878103341329033,-0.093164993189364,-0.00135238861697796,-0.1320070310447278,0.04907177575788021
-45.0,20.0,-10.0,-10.0,-0.025927517188436403,-0.08350857592398739,-0.08893192758794399,0.0005345983736553804,-0.1273956001774814,0.04638744340356981
-45.0,20.0,-10.0,-5.0,-0.028194375273941096,-0.0819354513653369,-0.08691571929557701,0.002710731805500251,-0.1253585525290719,0.0452911433691669
-45.0,20.0,-10.0,0.0,-0.030350599921073397,-0.0830718231852308,-0.08564688858079278,0.005002500660580365,-0.123313777421172,0.0459062904645067
-45.0,20.0,-10.0,5.0,-0.0316595174559488,-0.09138094380582597,-0.09163376854562799,0.00578617448046871,-0.1318489567897617,0.0502408529340546
-45.0,20.0,-10.0,10.0,-0.033324659202824,-0.096985854132208,-0.09599796009863304,0.0071374702953191,-0.1374630538690711,0.053331685038609994
-45.0,20.0,-10.0,15.0,-0.03306761723076339,-0.097125664409542,-0.09603302484199294,0.01023450635520864,-0.1364824641074912,0.0530411555649346
-45.0,20.0,-10.0,20.0,-0.036769769945017405,-0.1036275999078132,-0.10068509743145992,0.01129001383101899,-0.14127033728117802,0.056770192406810756
-45.0,20.0,0.0,-20.0,-0.028457136960398005,-0.0852757001522426,-0.09473801008935001,-0.008843078084448874,-0.13113218360786838,0.04786889268131737
-45.0,20.0,0.0,-15.0,-0.0305323824637556,-0.0804613321989006,-0.08956522174169601,-0.00739660041631601,-0.1257544374781006,0.045022552492074
-45.0,20.0,0.0,-10.0,-0.03232584971637154,-0.081013496391493,-0.089089932280288,-0.0048436175524092795,-0.1266691562102688,0.0452108846544554
-45.0,20.0,0.0,-5.0,-0.0334896095566191,-0.0833478858920849,-0.09005727762858501,-0.0024536896226989994,-0.1288540749881985,0.0464115217202221
-45.0,20.0,0.0,0.0,-0.035712560429009894,-0.08640608436567988,-0.091940391261728,-0.0003251227577612406,-0.13207177522586988,0.04801765573852736
-45.0,20.0,0.0,5.0,-0.0379647338028204,-0.09167874472318141,-0.09482461127541497,0.001653188851812727,-0.1358891054219206,0.05098589557465206
-45.0,20.0,0.0,10.0,-0.0380644061346718,-0.0951760882695848,-0.09793996339601296,0.00394893167407642,-0.140101460162427,0.052922495743937106
-45.0,20.0,0.0,15.0,-0.040270843006117496,-0.1050114594685842,-0.10526242002968988,0.00515303173591341,-0.149355163643021,0.05835617828168441
-45.0,20.0,0.0,20.0,-0.0421166070429781,-0.1160858661202991,-0.11530513928304997,0.00554834416768782,-0.16267865965710698,0.0644522184700348
-45.0,20.0,10.0,-20.0,-0.035706979721456505,-0.08634341023182959,-0.10304405276037298,-0.01198646680732121,-0.144207745661552,0.047468132753326196
-45.0,20.0,10.0,-15.0,-0.036036935005997,-0.09050421730105401,-0.10493617887395301,-0.009260610030866437,-0.14784209987336522,0.0499269371673491
-45.0,20.0,10.0,-10.0,-0.03595842247477512,-0.09207751979021409,-0.10308985635845302,-0.00742421613532534,-0.14623631196836548,0.05098794331268881
-45.0,20.0,10.0,-5.0,-0.036582206282475,-0.09137786004597818,-0.10032631442478479,-0.006586493621542471,-0.1430641319516768,0.05061509472661619
-45.0,20.0,10.0,0.0,-0.0399137797014954,-0.0934542391052322,-0.102419379455358,-0.0049652720455774695,-0.14727772225587,0.0516464502734382
-45.0,20.0,10.0,5.0,-0.042229261853549395,-0.099795507911999,-0.10878223943880799,-0.0027024423124634,-0.156916528334574,0.05505511890429231
-45.0,20.0,10.0,10.0,-0.04368803064200264,-0.108260982498769,-0.11510427611391605,-0.0009532113291401594,-0.16543237313877399,0.05984684824063131
-45.0,20.0,10.0,15.0,-0.04458479222242449,-0.11943918372997,-0.12412065183638998,0.00010258553419735961,-0.177351652362279,0.0661306025518942
-45.0,20.0,10.0,20.0,-0.045171518557104995,-0.13023741072689302,-0.13344145127492002,0.0011561880856354005,-0.189405616387398,0.0721583697916401
-45.0,20.0,20.0,-20.0,-0.04104411898274951,-0.09075963594872001,-0.11118548441452003,-0.01400304082143486,-0.1555677641917941,0.04888777911748484
-45.0,20.0,20.0,-15.0,-0.0426769569212245,-0.09144679522260502,-0.11058357561267496,-0.013359802855473009,-0.1559827502617002,0.0493275188175602
-45.0,20.0,20.0,-10.0,-0.043352297186627996,-0.09408598248542999,-0.11161239541892098,-0.012206727949877282,-0.15851507511695528,0.0508805982742298
-45.0,20.0,20.0,-5.0,-0.04459464119836849,-0.09963444636654703,-0.1163614581696611,-0.010134750840231972,-0.16687557044603402,0.053938284705123005
-45.0,20.0,20.0,0.0,-0.046465588014154,-0.10695261080679,-0.12335078378503203,-0.007778355545965499,-0.178358430648773,0.057903848346010804
-45.0,20.0,20.0,5.0,-0.0470291801015533,-0.11549831939392399,-0.131031462418571,-0.00569964596350692,-0.189909542921877,0.0626512131849625
-45.0,20.0,20.0,10.0,-0.046763102528626,-0.12531004340501498,-0.139395912619938,-0.00409522145977094,-0.20164358242715397,0.0681964804673118
-45.0,20.0,20.0,15.0,-0.046029986001127794,-0.136328780320979,-0.1486893740516,-0.00299283543317438,-0.21411005999435906,0.0744865693057156
-45.0,20.0,20.0,20.0,-0.04567145594404001,-0.146823383017612,-0.1568084290748999,-0.0016914001456558494,-0.22402618662164997,0.08058651152558101
-45.0,30.0,-20.0,-20.0,-0.041519536909599,-0.136988697692754,-0.14664248088900012,0.00358648804513629,-0.20967668295794598,0.07596342534556769
-45.0,30.0,-20.0,-15.0,-0.041773891660448696,-0.12646692467795803,-0.13676645186473102,0.00579971738570308,-0.197464559251707,0.0695222219185474
-45.0,30.0,-20.0,-10.0,-0.0430085915819371,-0.11835209841818797,-0.128083995680366,0.00824880126945919,-0.18620869628835351,0.06455071971103546
-45.0,30.0,-20.0,-5.0,-0.0450857041908997,-0.113842456023347,-0.12145142108122803,0.011197530815309855,-0.17689465847623298,0.061762451810229
-45.0,30.0,-20.0,0.0,-0.0479181298774181,-0.112724863907383,-0.1162674100278491,0.01449323579107133,-0.1684188296310722,0.061069227366909604
-45.0,30.0,-20.0,5.0,-0.0526440249181047,-0.11506430591520699,-0.11282448763424396,0.01772418745293427,-0.16105330334273188,0.062546259619488
-45.0,30.0,-20.0,10.0,-0.05443745210110624,-0.1231945545341987,-0.12046805139583305,0.017868652146319622,-0.17148645007289032,0.06712447427796919
-45.0,30.0,-20.0,15.0,-0.05347007980238154,-0.135135251956015,-0.1333308638466939,0.016633449562101863,-0.1903822361089417,0.0731505228625223
-45.0,30.0,-20.0,20.0,-0.05441463150100011,-0.1356967333164168,-0.13414059727547012,0.018742753341988452,-0.189760032918766,0.0730768119114957
-45.0,30.0,-10.0,-20.0,-0.0451873894654134,-0.1230512027030602,-0.1295371971499799,-0.00393988815929936,-0.1814272116027995,0.0694120512666425
-45.0,30.0,-10.0,-15.0,-0.0467811593595978,-0.1144975261825293,-0.12163503967947209,-0.00185804089977799,-0.17253273150184437,0.06423385258613254
-45.0,30.0,-10.0,-10.0,-0.0492514108875476,-0.10941498797103909,-0.11692170729457996,0.0007297063712596603,-0.167797901957123,0.0610084452994332
-45.0,30.0,-10.0,-5.0,-0.0522665805700937,-0.10795696861782267,-0.115233130351204,0.003691934093602861,-0.1665977298460457,0.059888584546402
-45.0,30.0,-10.0,0.0,-0.055131846889869,-0.11006796006039815,-0.1145790454629958,0.00679101801777411,-0.1654168107708345,0.0610331553325455
-45.0,30.0,-10.0,5.0,-0.05685284223327101,-0.12228793338930191,-0.12352875395503399,0.007816590473538335,-0.1782724657375067,0.06741058065905381
-45.0,30.0,-10.0,10.0,-0.0591160761042142,-0.1305866989079038,-0.13043391385759207,0.009604479789128328,-0.1873867503719301,0.0719727148421771
-45.0,30.0,-10.0,15.0,-0.058786215250277093,-0.131332621189145,-0.13146822985519302,0.0137629196550355,-0.18757391297773324,0.071865835248639
-45.0,30.0,-10.0,20.0,-0.0639750157720461,-0.1408909184813647,-0.13878443832585985,0.01510203783855236,-0.195583307659649,0.07733128737562936
-45.0,30.0,0.0,-20.0,-0.0526624081471197,-0.11264541361105991,-0.1238624682863001,-0.01206912007349812,-0.1714460191740115,0.0634747172605434
-45.0,30.0,0.0,-15.0,-0.05544378398854829,-0.1068739770968678,-0.117886937887277,-0.01006673964359954,-0.1657033766952951,0.0600332398846413
-45.0,30.0,0.0,-10.0,-0.05788231425927244,-0.1082697596865495,-0.11833872043417398,-0.00657789075349472,-0.1685907503339148,0.0606408876582116
-45.0,30.0,0.0,-5.0,-0.059488828157293894,-0.1120169955473303,-0.12073411223919471,-0.0033267815812477886,-0.17317655878079452,0.0625861507059497
-45.0,30.0,0.0,0.0,-0.0625568474875823,-0.11681039178466988,-0.12427106927615798,-0.00044439542574139,-0.1790220129210739,0.06511276389484294
-45.0,30.0,0.0,5.0,-0.06567396335020209,-0.12461894139752239,-0.12914779488553196,0.0022164590346892728,-0.18564078859928157,0.06949650568496336
-45.0,30.0,0.0,10.0,-0.0658377948812092,-0.1298948886305578,-0.13437805173967599,0.00530153109366494,-0.19285437028301297,0.0724145011413157
-45.0,30.0,0.0,15.0,-0.068940995742496,-0.1440538225743982,-0.14524269350854002,0.0068677268459889605,-0.206792757551258,0.0802304472044946
-45.0,30.0,0.0,20.0,-0.0715797912657841,-0.1599095524992361,-0.15987670660474995,0.00730383523220092,-0.226369243801124,0.0889577971603088
-45.0,30.0,10.0,-20.0,-0.06233134954658401,-0.1162200139514656,-0.13646214234446896,-0.01625039749650546,-0.1910160655024909,0.0641449484924605
-45.0,30.0,10.0,-15.0,-0.06279654527017184,-0.122439567813389,-0.14042546943588996,-0.012507141598411497,-0.1980446015749992,0.067787133259592
-45.0,30.0,10.0,-10.0,-0.06276092853480841,-0.1252015763365311,-0.138869283393049,-0.01001067169890304,-0.1973377228631405,0.06955776743146962
-45.0,30.0,10.0,-5.0,-0.0636943452758309,-0.12491795400145621,-0.1359851971576449,-0.00888013686810282,-0.1943728983427948,0.06940281911193208
-45.0,30.0,10.0,0.0,-0.0683866480108,-0.1283918268119812,-0.13971723438122402,-0.0066914145043923895,-0.201479402717123,0.07114205964199301
-45.0,30.0,10.0,5.0,-0.07165226698605659,-0.13760202326659599,-0.14936908592820003,-0.003633233164467246,-0.216097027873442,0.07608807578417591
-45.0,30.0,10.0,10.0,-0.07374520855659814,-0.14974971116592603,-0.15890668355298398,-0.0012972014595256098,-0.229072278705909,0.08294988355153532
-45.0,30.0,10.0,15.0,-0.0750598739014284,-0.165668169581937,-0.17209078472053996,7.034063157785979e-05,-0.246639737953809,0.0918871456297602
-45.0,30.0,10.0,20.0,-0.07596805314955249,-0.18105660575823,-0.18574569402415997,0.0014112470304602706,-0.264468137734769,0.10047298814574611
-45.0,30.0,20.0,-20.0,-0.0695428173029323,-0.124177928716646,-0.14891337907395608,-0.01883328859254386,-0.20835894486598883,0.06721105682636563
-45.0,30.0,20.0,-15.0,-0.0719517389136175,-0.12578056707590798,-0.14921517017681196,-0.01794153223970351,-0.21071746340538122,0.068132957807799
-45.0,30.0,20.0,-10.0,-0.07303789827628719,-0.12999795539710096,-0.15167193720040897,-0.01636951121983328,-0.21583657104395426,0.0705536709840679
-45.0,30.0,20.0,-5.0,-0.07488621125266459,-0.138159360962781,-0.1591767933885199,-0.01355070520199167,-0.228845382847565,0.0750189538468069
-45.0,30.0,20.0,0.0,-0.0775811806923659,-0.14873919310989,-0.169650208130218,-0.0103557086491411,-0.24596689017330398,0.08072968409089479
-45.0,30.0,20.0,5.0,-0.0784545392353499,-0.16097903653778797,-0.18102548661523898,-0.0075520456999363,-0.26309158638847296,0.08750599051974849
-45.0,30.0,20.0,10.0,-0.0781712179549516,-0.17495042802720698,-0.19329657683369894,-0.0054124135406166,-0.28038460272445,0.09537974512925279
-45.0,30.0,20.0,15.0,-0.07723218411611096,-0.190570915655567,-0.2068268256458201,-0.00397713991704853,-0.298643785287695,0.1042761735908356
-45.0,30.0,20.0,20.0,-0.0768037089003717,-0.20544924130673503,-0.21879399935096,-0.00229042998038158,-0.31346960703635696,0.11290172759183699
-40.0,-30.0,-20.0,-20.0,-0.0864633903567259,0.16973820121946798,0.20507898117200996,-0.00507398267658695,0.29319612385785404,-0.09178072327023401
-40.0,-30.0,-20.0,-15.0,-0.08482512375912961,0.15567477829618304,0.184482460979012,-0.0074462660683296995,0.26481097666549597,-0.0833679016937196
-40.0,-30.0,-20.0,-10.0,-0.0823390298796812,0.14378215025836402,0.16530888020366197,-0.009944028381622892,0.23728994176631496,-0.07645936835164391
-40.0,-30.0,-20.0,-5.0,-0.0787225351520245,0.135781592850162,0.14834526362046202,-0.012979410471278199,0.21181094810220802,-0.07201389443483089
-40.0,-30.0,-20.0,0.0,-0.07418453677846659,0.131655588863782,0.1331245191215077,-0.0165072294062025,0.18742380099372702,-0.0700411810966741
-40.0,-30.0,-20.0,5.0,-0.0679888739618253,0.130753065400444,0.12067318068953203,-0.0200490751946772,0.1654444334938654,-0.070205762108316
-40.0,-30.0,-20.0,10.0,-0.06738358285537083,0.13764557588371604,0.13207546342057103,-0.0174714489559413,0.1825600355125002,-0.0740259747114369
-40.0,-30.0,-20.0,15.0,-0.06875373395108031,0.138475963549329,0.13293514018781594,-0.018175755928861698,0.1828622958698129,-0.0739916582939895
-40.0,-30.0,-20.0,20.0,-0.06713573736893369,0.135449232533791,0.12091916970979,-0.021774822297031007,0.16179278522149693,-0.0721474310727561
-40.0,-30.0,-10.0,-20.0,-0.08168576430634031,0.14209234200085397,0.17768411244386995,0.0020869444687351404,0.24906338509747705,-0.0783791153221503
-40.0,-30.0,-10.0,-15.0,-0.0796127548908149,0.129189104847881,0.15991685442206494,0.00022454451303609985,0.225244823892346,-0.07071064847771029
-40.0,-30.0,-10.0,-10.0,-0.07651168041890939,0.118872338906784,0.14558767465126699,-0.001988352473764309,0.20590341944978702,-0.064589098223282
-40.0,-30.0,-10.0,-5.0,-0.0727052219670158,0.11340475936805199,0.134699125390488,-0.004739808458552922,0.1907171228792628,-0.06129647011820931
-40.0,-30.0,-10.0,0.0,-0.0685628938778023,0.11323121894878439,0.1248188979709576,-0.007711532274901131,0.1756378113339169,-0.0612545758752303
-40.0,-30.0,-10.0,5.0,-0.0673824677270766,0.11633982836898699,0.13011429679081196,-0.00879278676716026,0.1825495972036185,-0.0628070825347882
-40.0,-30.0,-10.0,10.0,-0.0644682937474463,0.12096194334345571,0.132646559796752,-0.01033406666491021,0.1844149494267428,-0.06547277014767468
-40.0,-30.0,-10.0,15.0,-0.0650540041368746,0.11882468566318122,0.11708939248027406,-0.01568370856019615,0.1601244662067479,-0.06394529615826293
-40.0,-30.0,-10.0,20.0,-0.0609608759511412,0.126862924446289,0.12330286653889999,-0.016164246106477622,0.16646846923342518,-0.06850117968144857
-40.0,-30.0,0.0,-20.0,-0.0734640729773762,0.1160350993536641,0.1638640544302299,0.010574784402946399,0.22647928911173698,-0.0642377560096712
-40.0,-30.0,0.0,-15.0,-0.0708753481915292,0.1047144709363646,0.14861618393348197,0.00908054444031123,0.2065195013645381,-0.05760832182616589
-40.0,-30.0,0.0,-10.0,-0.06803072679592964,0.098793694826289,0.138683755682819,0.006407396730387291,0.1939403012548848,-0.054132340877879
-40.0,-30.0,0.0,-5.0,-0.0663093320827918,0.0995800625522786,0.132562181088603,0.003215264283500913,0.1857809558832403,-0.054370023466013
-40.0,-30.0,0.0,0.0,-0.06323935592413049,0.1000588515259337,0.1283933325485423,0.00042019536783549595,0.18005725887226082,-0.054504830229371116
-40.0,-30.0,0.0,5.0,-0.06034542872771619,0.10344271602936062,0.12583394243430301,-0.0023009952317008912,0.175628316053035,-0.05645808151163601
-40.0,-30.0,0.0,10.0,-0.0597835921988881,0.1073099978274217,0.12346828522750208,-0.005304096657967151,0.1714546726077174,-0.0585207312157706
-40.0,-30.0,0.0,15.0,-0.0580611594764066,0.11554277181711921,0.12982946586594601,-0.00684615482953682,0.17901241793763129,-0.0630870664040422
-40.0,-30.0,0.0,20.0,-0.05679362849334631,0.1242263540818482,0.13587453900187985,-0.00847168075935402,0.1858158552591739,-0.0677760077660379
-40.0,-30.0,10.0,-20.0,-0.06299712563869049,0.09063666705716561,0.1593627731083902,0.019950394963233344,0.219330220596428,-0.0484922942332556
-40.0,-30.0,10.0,-15.0,-0.060575341568774865,0.1006998355939734,0.15855538769795507,0.013550333701473129,0.22091470335796443,-0.05435659219437383
